payment_id,order_id,payment_mode,amount
5189,5189,Cash on Delivery,919.49
5190,5190,Debit Card,1025.35
5191,5191,Cash on Delivery,868.3
5192,5192,UPI,1170.83
5193,5193,UPI,632.39
5194,5194,UPI,874.36
5195,5195,UPI,968.95
5196,5196,UPI,1255.2
5197,5197,Debit Card,392.96
5198,5198,Cash on Delivery,118.55
5199,5199,Cash on Delivery,1540.29
5200,5200,Credit Card,195.82
5201,5201,UPI,702.86
5202,5202,UPI,1453.4
5203,5203,UPI,974.03
5204,5204,Wallet,1202.81
5205,5205,Debit Card,139.57
5206,5206,Wallet,1003.38
5207,5207,Debit Card,781.63
5208,5208,Debit Card,312.39
5209,5209,Cash on Delivery,187.85
5210,5210,Wallet,1481.26
5211,5211,Credit Card,931.93
5212,5212,Wallet,1347.72
5213,5213,Credit Card,371.01
5214,5214,Wallet,970.29
5215,5215,UPI,1484.4
5216,5216,Credit Card,269.37
5217,5217,Debit Card,443.67
5218,5218,UPI,265.79
5219,5219,UPI,1390.54
5220,5220,Debit Card,363.09
5221,5221,Cash on Delivery,764.69
5222,5222,Cash on Delivery,758.36
5223,5223,Cash on Delivery,737.69
5224,5224,Wallet,1467.22
5225,5225,Cash on Delivery,509.38
5226,5226,Debit Card,1303.32
5227,5227,Wallet,553.24
5228,5228,Debit Card,554.87
5229,5229,Cash on Delivery,308.55
5230,5230,UPI,1242.3
5231,5231,Debit Card,263.95
5232,5232,Wallet,545.65
5233,5233,UPI,1182.65
5234,5234,UPI,105.25
5235,5235,UPI,815.61
5236,5236,Debit Card,1037.03
5237,5237,Debit Card,1461.17
5238,5238,Credit Card,943.01
5239,5239,Wallet,413.62
5240,5240,Cash on Delivery,1021.41
5241,5241,UPI,649.71
5242,5242,Cash on Delivery,172.13
5243,5243,Credit Card,239.06
5244,5244,UPI,1229.84
5245,5245,Debit Card,1000.21
5246,5246,Credit Card,331.26
5247,5247,UPI,804.52
5248,5248,UPI,669.88
5249,5249,Credit Card,520.29
5250,5250,Wallet,174.53
5251,5251,Cash on Delivery,862.78
5252,5252,Debit Card,689.08
5253,5253,UPI,772.83
5254,5254,Wallet,435.51
5255,5255,Credit Card,127.79
5256,5256,UPI,273.81
5257,5257,UPI,1238.28
5258,5258,Cash on Delivery,444.68
5259,5259,UPI,1116.44
5260,5260,Cash on Delivery,478.96
5261,5261,Credit Card,296.25
5262,5262,Debit Card,454.74
5263,5263,Debit Card,642.05
5264,5264,Wallet,685.01
5265,5265,Wallet,327.56
5266,5266,Cash on Delivery,226.83
5267,5267,UPI,163.5
5268,5268,Cash on Delivery,1343.46
5269,5269,Cash on Delivery,1144.12
5270,5270,Cash on Delivery,1350.98
5271,5271,Credit Card,1391.82
5272,5272,UPI,425.77
5273,5273,Cash on Delivery,1461.74
5274,5274,Cash on Delivery,372.63
5275,5275,Debit Card,191.34
5276,5276,UPI,1131.62
5277,5277,UPI,734.77
5278,5278,Cash on Delivery,265.57
5279,5279,Credit Card,372.17
5280,5280,Debit Card,157.72
5281,5281,Wallet,1348.62
5282,5282,Debit Card,156.73
5283,5283,Credit Card,218.82
5284,5284,Debit Card,1222.63
5285,5285,Debit Card,1520.1
5286,5286,Debit Card,724.48
5287,5287,Cash on Delivery,437.96
5288,5288,Wallet,1557.9
5289,5289,Cash on Delivery,822.23
5290,5290,Credit Card,793.77
5291,5291,Wallet,133.9
5292,5292,UPI,826.9
5293,5293,Wallet,761.89
5294,5294,Wallet,454.25
5295,5295,Credit Card,1303.74
5296,5296,Cash on Delivery,982.45
5297,5297,Credit Card,996.22
5298,5298,Debit Card,584.33
5299,5299,Wallet,896.28
5300,5300,Debit Card,1463.41
5301,5301,Cash on Delivery,1282.97
5302,5302,UPI,1437.49
5303,5303,Cash on Delivery,726.03
5304,5304,Wallet,1047.24
5305,5305,Wallet,235.82
5306,5306,Wallet,195.57
5307,5307,Credit Card,542.12
5308,5308,Cash on Delivery,526.52
5309,5309,Debit Card,1229.33
5310,5310,UPI,681.03
5311,5311,UPI,659.5
5312,5312,Debit Card,1109.41
5313,5313,Wallet,1234.72
5314,5314,UPI,629.25
5315,5315,UPI,1369.07
5316,5316,Credit Card,1084.99
5317,5317,Cash on Delivery,1377.82
5318,5318,UPI,1201.01
5319,5319,Credit Card,335.63
5320,5320,Cash on Delivery,514.54
5321,5321,Debit Card,462.26
5322,5322,Cash on Delivery,1363.68
5323,5323,Debit Card,1461.39
5324,5324,Cash on Delivery,1222.1
5325,5325,Cash on Delivery,1404.91
5326,5326,UPI,921.17
5327,5327,UPI,471.69
5328,5328,Debit Card,792.86
5329,5329,Credit Card,696.38
5330,5330,Cash on Delivery,560.42
5331,5331,Credit Card,756.67
5332,5332,Credit Card,1257.19
5333,5333,Cash on Delivery,955.49
5334,5334,Debit Card,941.58
5335,5335,Debit Card,861.7
5336,5336,Credit Card,1024.55
5337,5337,Debit Card,811.69
5338,5338,Debit Card,493.57
5339,5339,Cash on Delivery,1541.84
5340,5340,Cash on Delivery,182.35
5341,5341,Wallet,297.17
5342,5342,UPI,488.93
5343,5343,UPI,430.34
5344,5344,Debit Card,155.73
5345,5345,Credit Card,364.41
5346,5346,Cash on Delivery,792.81
5347,5347,UPI,1328.09
5348,5348,Cash on Delivery,693.02
5349,5349,Debit Card,751.71
5350,5350,Wallet,387.12
5351,5351,Cash on Delivery,715.14
5352,5352,Wallet,312.73
5353,5353,Wallet,690.46
5354,5354,Credit Card,586.01
5355,5355,Debit Card,987.04
5356,5356,Wallet,1042.3
5357,5357,Wallet,338.17
5358,5358,Credit Card,1180.15
5359,5359,Wallet,1077.23
5360,5360,Cash on Delivery,917.79
5361,5361,Wallet,334.19
5362,5362,Debit Card,932.77
5363,5363,Cash on Delivery,934.59
5364,5364,Wallet,1020.44
5365,5365,UPI,1131.7
5366,5366,Cash on Delivery,527.99
5367,5367,Cash on Delivery,178.45
5368,5368,Debit Card,1064.94
5369,5369,Wallet,198.22
5370,5370,UPI,526.75
5371,5371,Debit Card,1078.36
5372,5372,Debit Card,938.67
5373,5373,Debit Card,1316.03
5374,5374,Debit Card,795.24
5375,5375,UPI,134.55
5376,5376,Credit Card,576.9
5377,5377,Credit Card,1037.83
5378,5378,Credit Card,748.58
5379,5379,UPI,787.5
5380,5380,Credit Card,523.15
5381,5381,Debit Card,660.57
5382,5382,Wallet,538.82
5383,5383,Wallet,1112.25
5384,5384,UPI,268.58
5385,5385,Debit Card,357.72
5386,5386,Credit Card,454.97
5387,5387,Cash on Delivery,272.8
5388,5388,Debit Card,973.44
5389,5389,Credit Card,112.08
5390,5390,Debit Card,1408.33
5391,5391,Wallet,862.4
5392,5392,Wallet,1502.97
5393,5393,UPI,1435.66
5394,5394,Debit Card,1276.91
5395,5395,Wallet,1270.36
5396,5396,Cash on Delivery,1306.06
5397,5397,Debit Card,760.93
5398,5398,Debit Card,1184.45
5399,5399,Debit Card,1203.78
5400,5400,Wallet,355.15
5401,5401,Credit Card,651.86
5402,5402,Cash on Delivery,617.36
5403,5403,Credit Card,1313.69
5404,5404,Cash on Delivery,1390.66
5405,5405,Credit Card,822.49
5406,5406,UPI,222.97
5407,5407,Debit Card,685.8
5408,5408,UPI,215.41
5409,5409,Cash on Delivery,741.41
5410,5410,Wallet,894.6
5411,5411,Wallet,968.81
5412,5412,Credit Card,540.37
5413,5413,Wallet,708.06
5414,5414,Debit Card,1340.69
5415,5415,Credit Card,511.6
5416,5416,Debit Card,777.04
5417,5417,UPI,1232.54
5418,5418,Wallet,136.91
5419,5419,Debit Card,1179.47
5420,5420,UPI,1207.63
5421,5421,Debit Card,609.52
5422,5422,Wallet,971.44
5423,5423,Wallet,596.23
5424,5424,UPI,1337.76
5425,5425,UPI,1340.61
5426,5426,Cash on Delivery,751.22
5427,5427,UPI,561.19
5428,5428,Cash on Delivery,334.01
5429,5429,Cash on Delivery,1438.95
5430,5430,UPI,1501.55
5431,5431,Wallet,386.11
5432,5432,Cash on Delivery,138.0
5433,5433,Cash on Delivery,1425.0
5434,5434,Credit Card,1210.74
5435,5435,Debit Card,871.31
5436,5436,UPI,1483.43
5437,5437,Wallet,1313.62
5438,5438,Credit Card,1369.56
5439,5439,Wallet,976.09
5440,5440,Credit Card,1192.63
5441,5441,Credit Card,917.26
5442,5442,UPI,1101.99
5443,5443,UPI,1423.6
5444,5444,Wallet,811.29
5445,5445,Credit Card,840.01
5446,5446,Cash on Delivery,369.49
5447,5447,Credit Card,1371.53
5448,5448,Credit Card,898.76
5449,5449,Wallet,312.53
5450,5450,Debit Card,215.9
5451,5451,Credit Card,1511.06
5452,5452,Wallet,207.59
5453,5453,Wallet,796.42
5454,5454,Credit Card,751.81
5455,5455,Debit Card,1056.54
5456,5456,Cash on Delivery,412.71
5457,5457,UPI,423.63
5458,5458,Credit Card,940.52
5459,5459,Cash on Delivery,1481.95
5460,5460,Cash on Delivery,1103.85
5461,5461,Credit Card,650.5
5462,5462,UPI,1257.93
5463,5463,Wallet,1374.97
5464,5464,Credit Card,108.91
5465,5465,Debit Card,998.49
5466,5466,Cash on Delivery,164.78
5467,5467,UPI,1207.32
5468,5468,Debit Card,522.57
5469,5469,Cash on Delivery,772.86
5470,5470,Cash on Delivery,141.36
5471,5471,Credit Card,1483.42
5472,5472,UPI,262.44
5473,5473,Cash on Delivery,1009.22
5474,5474,Debit Card,923.1
5475,5475,Credit Card,888.17
5476,5476,Cash on Delivery,891.81
5477,5477,Credit Card,1083.1
5478,5478,Wallet,1130.39
5479,5479,Cash on Delivery,1430.15
5480,5480,Wallet,991.48
5481,5481,Cash on Delivery,400.12
5482,5482,Wallet,1012.99
5483,5483,UPI,1517.78
5484,5484,Credit Card,497.07
5485,5485,Cash on Delivery,648.52
5486,5486,UPI,1125.97
5487,5487,Wallet,1007.47
5488,5488,Debit Card,1296.03
5489,5489,Credit Card,719.46
5490,5490,Wallet,542.78
5491,5491,Cash on Delivery,460.31
5492,5492,Wallet,1058.87
5493,5493,Credit Card,481.43
5494,5494,Credit Card,632.84
5495,5495,Wallet,1307.46
5496,5496,Wallet,1191.44
5497,5497,Credit Card,831.45
5498,5498,Credit Card,1047.89
5499,5499,Cash on Delivery,985.02
5500,5500,Wallet,774.06
5501,5501,UPI,263.82
5502,5502,Wallet,885.82
5503,5503,Debit Card,651.95
5504,5504,Cash on Delivery,375.75
5505,5505,UPI,632.98
5506,5506,Cash on Delivery,1134.19
5507,5507,Wallet,115.72
5508,5508,Credit Card,1336.43
5509,5509,UPI,937.38
5510,5510,UPI,1304.67
5511,5511,Credit Card,191.37
5512,5512,UPI,1165.7
5513,5513,Debit Card,1262.84
5514,5514,Cash on Delivery,1106.09
5515,5515,Debit Card,1517.11
5516,5516,Debit Card,200.56
5517,5517,UPI,255.8
5518,5518,Debit Card,676.96
5519,5519,Wallet,1193.85
5520,5520,Wallet,192.43
5521,5521,Cash on Delivery,252.74
5522,5522,Wallet,404.91
5523,5523,Wallet,631.96
5524,5524,Cash on Delivery,210.43
5525,5525,Debit Card,1179.64
5526,5526,Wallet,1125.54
5527,5527,Credit Card,1105.72
5528,5528,Wallet,947.71
5529,5529,Cash on Delivery,1339.67
5530,5530,Debit Card,1031.76
5531,5531,Wallet,428.43
5532,5532,Credit Card,150.75
5533,5533,Credit Card,352.86
5534,5534,UPI,825.1
5535,5535,Wallet,1507.2
5536,5536,Credit Card,1026.9
5537,5537,Wallet,1157.03
5538,5538,UPI,1512.49
5539,5539,Credit Card,1098.03
5540,5540,UPI,959.63
5541,5541,Debit Card,1337.74
5542,5542,Cash on Delivery,319.77
5543,5543,Credit Card,999.82
5544,5544,Credit Card,1499.3
5545,5545,UPI,215.49
5546,5546,Wallet,1043.24
5547,5547,Credit Card,1448.67
5548,5548,Cash on Delivery,733.44
5549,5549,UPI,172.6
5550,5550,Cash on Delivery,831.42
5551,5551,Credit Card,1286.6
5552,5552,Credit Card,513.46
5553,5553,Wallet,768.28
5554,5554,Cash on Delivery,1145.05
5555,5555,Wallet,372.07
5556,5556,Debit Card,619.36
5557,5557,Cash on Delivery,943.97
5558,5558,Credit Card,576.99
5559,5559,UPI,660.35
5560,5560,UPI,359.99
5561,5561,UPI,1079.63
5562,5562,Wallet,1040.94
5563,5563,Wallet,395.16
5564,5564,Credit Card,1500.92
5565,5565,UPI,1142.94
5566,5566,Debit Card,677.0
5567,5567,Wallet,335.21
5568,5568,UPI,743.45
5569,5569,Cash on Delivery,1032.26
5570,5570,UPI,1042.64
5571,5571,UPI,352.79
5572,5572,Credit Card,1201.36
5573,5573,Credit Card,1056.08
5574,5574,Cash on Delivery,1369.69
5575,5575,Credit Card,243.86
5576,5576,Wallet,520.35
5577,5577,Wallet,1158.35
5578,5578,Debit Card,1118.99
5579,5579,Cash on Delivery,1035.86
5580,5580,UPI,628.01
5581,5581,UPI,1477.48
5582,5582,Debit Card,1255.12
5583,5583,Wallet,1376.81
5584,5584,Wallet,1358.51
5585,5585,Cash on Delivery,443.78
5586,5586,Cash on Delivery,984.45
5587,5587,UPI,207.4
5588,5588,Wallet,1311.76
5589,5589,Cash on Delivery,1316.24
5590,5590,Debit Card,1051.54
5591,5591,Credit Card,266.31
5592,5592,Cash on Delivery,1073.28
5593,5593,Credit Card,426.62
5594,5594,UPI,760.45
5595,5595,Credit Card,767.57
5596,5596,Cash on Delivery,1527.0
5597,5597,Cash on Delivery,1376.5
5598,5598,Wallet,1275.93
5599,5599,Wallet,679.08
5600,5600,UPI,1201.99
5601,5601,Credit Card,363.86
5602,5602,Credit Card,1022.28
5603,5603,Cash on Delivery,1071.88
5604,5604,Credit Card,783.17
5605,5605,Wallet,277.18
5606,5606,Wallet,1401.55
5607,5607,Cash on Delivery,192.54
5608,5608,Cash on Delivery,1010.43
5609,5609,Cash on Delivery,1007.87
5610,5610,Credit Card,1017.75
5611,5611,Wallet,241.18
5612,5612,UPI,1346.38
5613,5613,Wallet,321.83
5614,5614,UPI,1178.54
5615,5615,Credit Card,998.75
5616,5616,Cash on Delivery,390.75
5617,5617,Debit Card,1175.91
5618,5618,UPI,350.48
5619,5619,Credit Card,1011.31
5620,5620,Wallet,365.37
5621,5621,Credit Card,433.14
5622,5622,Wallet,1103.92
5623,5623,UPI,820.48
5624,5624,Cash on Delivery,1088.46
5625,5625,Debit Card,272.08
5626,5626,Cash on Delivery,1063.05
5627,5627,Cash on Delivery,1525.69
5628,5628,Credit Card,816.81
5629,5629,Debit Card,1255.93
5630,5630,UPI,1086.91
5631,5631,Wallet,574.63
5632,5632,Credit Card,142.96
5633,5633,Credit Card,197.56
5634,5634,UPI,1335.3
5635,5635,Debit Card,724.75
5636,5636,Cash on Delivery,1342.7
5637,5637,Credit Card,656.53
5638,5638,UPI,304.06
5639,5639,UPI,198.69
5640,5640,Wallet,1314.82
5641,5641,Credit Card,1207.67
5642,5642,Debit Card,266.8
5643,5643,Wallet,174.49
5644,5644,UPI,1445.28
5645,5645,Cash on Delivery,1531.36
5646,5646,Debit Card,1327.92
5647,5647,Wallet,569.62
5648,5648,Wallet,902.99
5649,5649,Credit Card,1090.78
5650,5650,Debit Card,390.61
5651,5651,UPI,939.7
5652,5652,Wallet,1473.56
5653,5653,Credit Card,197.55
5654,5654,Credit Card,797.0
5655,5655,Debit Card,698.07
5656,5656,Cash on Delivery,1402.14
5657,5657,Cash on Delivery,305.0
5658,5658,Credit Card,1099.01
5659,5659,UPI,1199.05
5660,5660,Cash on Delivery,944.81
5661,5661,UPI,841.48
5662,5662,Wallet,1214.12
5663,5663,UPI,379.72
5664,5664,UPI,1195.23
5665,5665,Debit Card,465.37
5666,5666,Cash on Delivery,596.39
5667,5667,Credit Card,927.76
5668,5668,Debit Card,330.48
5669,5669,Credit Card,1477.46
5670,5670,Cash on Delivery,286.86
5671,5671,Credit Card,563.12
5672,5672,Credit Card,224.46
5673,5673,UPI,137.6
5674,5674,Wallet,261.4
5675,5675,Wallet,161.36
5676,5676,Debit Card,201.35
5677,5677,Wallet,229.86
5678,5678,UPI,1287.77
5679,5679,Wallet,242.19
5680,5680,UPI,344.18
5681,5681,UPI,137.01
5682,5682,Debit Card,1472.16
5683,5683,UPI,555.56
5684,5684,Cash on Delivery,780.97
5685,5685,Debit Card,416.74
5686,5686,Wallet,506.66
5687,5687,Wallet,691.06
5688,5688,Wallet,1465.53
5689,5689,Cash on Delivery,1331.47
5690,5690,Credit Card,309.95
5691,5691,Credit Card,438.52
5692,5692,UPI,1226.52
5693,5693,Cash on Delivery,678.82
5694,5694,Wallet,297.89
5695,5695,Cash on Delivery,1412.82
5696,5696,Cash on Delivery,1178.82
5697,5697,Credit Card,688.81
5698,5698,Cash on Delivery,1379.64
5699,5699,Debit Card,1534.75
5700,5700,Credit Card,1212.34
5701,5701,Wallet,1394.89
5702,5702,Wallet,639.53
5703,5703,Debit Card,298.64
5704,5704,UPI,1334.52
5705,5705,Debit Card,1026.83
5706,5706,Credit Card,383.8
5707,5707,Credit Card,942.93
5708,5708,Debit Card,1438.43
5709,5709,Wallet,1056.42
5710,5710,Wallet,252.49
5711,5711,Credit Card,594.45
5712,5712,UPI,738.47
5713,5713,Credit Card,801.64
5714,5714,Wallet,615.88
5715,5715,UPI,432.42
5716,5716,UPI,351.61
5717,5717,Cash on Delivery,1282.37
5718,5718,Cash on Delivery,1328.14
5719,5719,Debit Card,562.26
5720,5720,UPI,1061.2
5721,5721,Debit Card,639.92
5722,5722,UPI,127.81
5723,5723,Cash on Delivery,1057.84
5724,5724,Debit Card,1187.82
5725,5725,Cash on Delivery,157.6
5726,5726,Cash on Delivery,1314.23
5727,5727,Credit Card,1159.27
5728,5728,Credit Card,260.08
5729,5729,Debit Card,948.31
5730,5730,Credit Card,913.42
5731,5731,Cash on Delivery,1433.28
5732,5732,Cash on Delivery,757.23
5733,5733,Cash on Delivery,1166.69
5734,5734,Debit Card,1005.56
5735,5735,Cash on Delivery,448.34
5736,5736,Wallet,950.19
5737,5737,Wallet,1415.25
5738,5738,Debit Card,686.58
5739,5739,Cash on Delivery,670.96
5740,5740,Debit Card,1272.06
5741,5741,UPI,366.13
5742,5742,Credit Card,773.45
5743,5743,Credit Card,507.3
5744,5744,Debit Card,1161.59
5745,5745,UPI,1412.32
5746,5746,Debit Card,1146.44
5747,5747,Cash on Delivery,1349.17
5748,5748,Wallet,833.18
5749,5749,UPI,153.0
5750,5750,UPI,169.3
5751,5751,Debit Card,709.63
5752,5752,Credit Card,1389.24
5753,5753,Cash on Delivery,1476.49
5754,5754,Cash on Delivery,416.04
5755,5755,Debit Card,1278.9
5756,5756,UPI,737.7
5757,5757,Wallet,524.19
5758,5758,Cash on Delivery,489.2
5759,5759,UPI,1129.88
5760,5760,Credit Card,1428.44
5761,5761,UPI,900.93
5762,5762,Cash on Delivery,851.31
5763,5763,Debit Card,174.85
5764,5764,Wallet,736.88
5765,5765,Debit Card,711.91
5766,5766,Cash on Delivery,446.82
5767,5767,Wallet,752.5
5768,5768,Credit Card,1477.09
5769,5769,Wallet,1033.51
5770,5770,Cash on Delivery,476.72
5771,5771,Credit Card,159.06
5772,5772,Credit Card,613.73
5773,5773,Credit Card,1541.51
5774,5774,Wallet,639.59
5775,5775,Wallet,474.44
5776,5776,UPI,1171.75
5777,5777,Wallet,416.4
5778,5778,Debit Card,1446.02
5779,5779,Debit Card,1482.81
5780,5780,Cash on Delivery,697.3
5781,5781,Cash on Delivery,216.36
5782,5782,Credit Card,1072.93
5783,5783,Debit Card,487.82
5784,5784,Credit Card,611.21
5785,5785,Credit Card,243.32
5786,5786,Wallet,576.93
5787,5787,Wallet,149.82
5788,5788,Cash on Delivery,798.19
5789,5789,UPI,1240.46
5790,5790,Credit Card,1478.71
5791,5791,Credit Card,445.98
5792,5792,Cash on Delivery,484.02
5793,5793,Credit Card,585.66
5794,5794,UPI,1393.63
5795,5795,Cash on Delivery,1065.1
5796,5796,UPI,934.12
5797,5797,Wallet,631.88
5798,5798,Credit Card,1505.28
5799,5799,Cash on Delivery,693.47
5800,5800,Cash on Delivery,283.04
5801,5801,UPI,1286.23
5802,5802,Cash on Delivery,1508.49
5803,5803,UPI,1093.77
5804,5804,Wallet,430.31
5805,5805,Wallet,782.95
5806,5806,Cash on Delivery,521.0
5807,5807,Wallet,906.74
5808,5808,UPI,628.09
5809,5809,UPI,768.09
5810,5810,Wallet,413.07
5811,5811,Cash on Delivery,323.28
5812,5812,UPI,1327.55
5813,5813,Cash on Delivery,555.1
5814,5814,Cash on Delivery,581.09
5815,5815,Wallet,698.61
5816,5816,Wallet,203.54
5817,5817,Credit Card,1113.23
5818,5818,Debit Card,679.26
5819,5819,UPI,1181.58
5820,5820,UPI,783.91
5821,5821,Debit Card,1240.37
5822,5822,Debit Card,885.32
5823,5823,Cash on Delivery,328.33
5824,5824,Cash on Delivery,652.85
5825,5825,Credit Card,945.99
5826,5826,Debit Card,1506.25
5827,5827,Credit Card,990.41
5828,5828,Cash on Delivery,172.57
5829,5829,Debit Card,210.6
5830,5830,Credit Card,486.46
5831,5831,UPI,1431.93
5832,5832,Cash on Delivery,435.01
5833,5833,Wallet,917.3
5834,5834,Debit Card,604.0
5835,5835,Credit Card,1508.56
5836,5836,Cash on Delivery,1228.44
5837,5837,UPI,205.37
5838,5838,Cash on Delivery,694.04
5839,5839,UPI,1219.36
5840,5840,Credit Card,308.59
5841,5841,Cash on Delivery,679.72
5842,5842,Debit Card,424.35
5843,5843,Cash on Delivery,504.52
5844,5844,Debit Card,1058.44
5845,5845,Wallet,1401.58
5846,5846,Cash on Delivery,637.52
5847,5847,Cash on Delivery,716.31
5848,5848,UPI,396.44
5849,5849,Debit Card,1439.41
5850,5850,Credit Card,772.14
5851,5851,Cash on Delivery,1282.53
5852,5852,Debit Card,1288.92
5853,5853,Wallet,510.04
5854,5854,Wallet,1387.67
5855,5855,Credit Card,490.2
5856,5856,Cash on Delivery,1384.02
5857,5857,UPI,659.29
5858,5858,Cash on Delivery,440.91
5859,5859,Debit Card,493.38
5860,5860,Wallet,1117.12
5861,5861,UPI,1501.53
5862,5862,Wallet,317.3
5863,5863,Wallet,1100.42
5864,5864,Cash on Delivery,1261.37
5865,5865,UPI,1076.1
5866,5866,UPI,1353.2
5867,5867,Credit Card,1202.64
5868,5868,Debit Card,1062.09
5869,5869,UPI,422.29
5870,5870,Wallet,868.84
5871,5871,Wallet,901.21
5872,5872,Credit Card,260.35
5873,5873,Wallet,154.03
5874,5874,UPI,1028.49
5875,5875,Cash on Delivery,336.59
5876,5876,UPI,1460.12
5877,5877,Credit Card,657.31
5878,5878,Debit Card,964.02
5879,5879,Credit Card,229.79
5880,5880,Credit Card,1437.27
5881,5881,Debit Card,811.16
5882,5882,Debit Card,149.91
5883,5883,UPI,543.01
5884,5884,UPI,595.87
5885,5885,UPI,105.49
5886,5886,Credit Card,619.09
5887,5887,Credit Card,1035.36
5888,5888,UPI,1245.54
5889,5889,UPI,1029.85
5890,5890,Credit Card,163.73
5891,5891,Wallet,429.51
5892,5892,Credit Card,270.57
5893,5893,UPI,1005.32
5894,5894,Cash on Delivery,1362.48
5895,5895,UPI,826.0
5896,5896,Wallet,593.48
5897,5897,Credit Card,1489.3
5898,5898,Credit Card,1139.85
5899,5899,Wallet,1541.36
5900,5900,Wallet,1369.89
5901,5901,Credit Card,1237.46
5902,5902,Cash on Delivery,433.98
5903,5903,UPI,273.31
5904,5904,Wallet,810.51
5905,5905,Wallet,863.58
5906,5906,Cash on Delivery,799.21
5907,5907,Credit Card,774.4
5908,5908,Cash on Delivery,1168.05
5909,5909,Credit Card,1388.97
5910,5910,Credit Card,1227.44
5911,5911,Credit Card,1191.12
5912,5912,Wallet,400.59
5913,5913,Credit Card,155.81
5914,5914,Credit Card,356.21
5915,5915,UPI,1282.45
5916,5916,UPI,858.26
5917,5917,Credit Card,403.75
5918,5918,Credit Card,1106.2
5919,5919,Credit Card,924.48
5920,5920,Wallet,1147.17
5921,5921,Debit Card,554.77
5922,5922,Credit Card,1406.42
5923,5923,UPI,268.33
5924,5924,Credit Card,1518.97
5925,5925,Debit Card,1288.51
5926,5926,UPI,874.77
5927,5927,UPI,772.94
5928,5928,Cash on Delivery,385.16
5929,5929,Credit Card,1430.96
5930,5930,Credit Card,1253.02
5931,5931,Debit Card,174.55
5932,5932,UPI,265.61
5933,5933,Cash on Delivery,1093.82
5934,5934,Debit Card,1155.88
5935,5935,Wallet,1391.01
5936,5936,Cash on Delivery,1028.98
5937,5937,UPI,455.64
5938,5938,UPI,734.24
5939,5939,Cash on Delivery,687.68
5940,5940,Debit Card,593.12
5941,5941,Wallet,684.62
5942,5942,Wallet,501.06
5943,5943,Wallet,645.17
5944,5944,Credit Card,511.26
5945,5945,Debit Card,1151.82
5946,5946,Cash on Delivery,271.63
5947,5947,Cash on Delivery,505.51
5948,5948,Wallet,1322.76
5949,5949,UPI,668.68
5950,5950,Credit Card,510.32
5951,5951,Wallet,689.87
5952,5952,UPI,203.01
5953,5953,Credit Card,998.01
5954,5954,Cash on Delivery,101.24
5955,5955,Cash on Delivery,1470.33
5956,5956,Wallet,444.02
5957,5957,Wallet,1197.53
5958,5958,Wallet,1414.76
5959,5959,UPI,640.17
5960,5960,Debit Card,733.45
5961,5961,Debit Card,141.29
5962,5962,UPI,1025.1
5963,5963,Wallet,539.22
5964,5964,Credit Card,238.68
5965,5965,UPI,1513.48
5966,5966,Credit Card,514.5
5967,5967,Cash on Delivery,171.0
5968,5968,Wallet,896.21
5969,5969,Credit Card,590.07
5970,5970,Cash on Delivery,453.94
5971,5971,Wallet,118.67
5972,5972,Credit Card,152.79
5973,5973,Wallet,1353.89
5974,5974,Cash on Delivery,571.46
5975,5975,Credit Card,1023.37
5976,5976,Debit Card,107.84
5977,5977,Credit Card,1434.39
5978,5978,Wallet,263.7
5979,5979,Wallet,764.3
5980,5980,Credit Card,1305.92
5981,5981,Cash on Delivery,424.56
5982,5982,Debit Card,403.46
5983,5983,Debit Card,981.95
5984,5984,Credit Card,1442.98
5985,5985,Cash on Delivery,1389.43
5986,5986,Debit Card,1354.31
5987,5987,UPI,420.21
5988,5988,UPI,1526.36
5989,5989,Credit Card,770.97
5990,5990,Cash on Delivery,1000.03
5991,5991,Wallet,919.44
5992,5992,Debit Card,1217.19
5993,5993,Wallet,917.09
5994,5994,UPI,1175.74
5995,5995,Wallet,914.68
5996,5996,Debit Card,505.54
5997,5997,Cash on Delivery,1054.64
5998,5998,Debit Card,835.42
5999,5999,Credit Card,272.33
6000,6000,Credit Card,487.3
6001,6001,UPI,145.28
6002,6002,Cash on Delivery,1389.3
6003,6003,Debit Card,1262.17
6004,6004,Wallet,519.48
6005,6005,Credit Card,569.89
6006,6006,UPI,177.01
6007,6007,Credit Card,847.94
6008,6008,Debit Card,382.35
6009,6009,Wallet,1528.71
6010,6010,Credit Card,1314.45
6011,6011,Wallet,581.93
6012,6012,Credit Card,1185.7
6013,6013,Cash on Delivery,578.69
6014,6014,Wallet,590.69
6015,6015,UPI,990.28
6016,6016,Cash on Delivery,750.6
6017,6017,Debit Card,1055.51
6018,6018,Debit Card,1053.88
6019,6019,Debit Card,871.48
6020,6020,Cash on Delivery,350.96
6021,6021,Credit Card,530.91
6022,6022,Debit Card,871.16
6023,6023,Wallet,549.11
6024,6024,Debit Card,1345.81
6025,6025,Debit Card,917.86
6026,6026,UPI,691.84
6027,6027,Credit Card,682.04
6028,6028,Credit Card,682.38
6029,6029,Credit Card,236.36
6030,6030,Cash on Delivery,1315.66
6031,6031,Cash on Delivery,301.51
6032,6032,UPI,1427.24
6033,6033,Cash on Delivery,902.04
6034,6034,Credit Card,1020.13
6035,6035,Debit Card,1326.34
6036,6036,Credit Card,281.77
6037,6037,Credit Card,417.14
6038,6038,UPI,568.34
6039,6039,Wallet,483.77
6040,6040,UPI,1266.76
