rating_id,order_id,customer_rating,feedback
3408,4863,3.7,Best biryani ever
3409,4864,2.4,Wrong item delivered
3410,4865,3.1,Quick delivery
3411,4866,1.7,Hot and fresh delivery
3412,4868,1.8,Quick delivery
3413,4869,4.2,Packaging was poor
3414,4870,4.9,Quick delivery
3415,4873,1.6,Food was cold
3416,4874,4.5,Packaging was poor
3417,4875,2.5,Packaging was poor
3418,4876,1.3,Packaging was poor
3419,4877,4.7,Delivery was late
3420,4878,3.3,Average experience
3421,4879,3.6,Quick delivery
3422,4880,2.1,Great food!
3423,4881,2.7,Packaging was poor
3424,4882,3.1,Hot and fresh delivery
3425,4883,4.8,Hot and fresh delivery
3426,4884,4.1,Amazing taste
3427,4885,2.5,Packaging was poor
3428,4886,3.8,Great food!
3429,4887,2.2,Wrong item delivered
3430,4888,4.1,Delivery was late
3431,4892,1.3,Will order again
3432,4894,3.0,Hot and fresh delivery
3433,4895,1.0,Hot and fresh delivery
3434,4896,1.5,Packaging was poor
3435,4897,3.3,Amazing taste
3436,4898,1.7,Great food!
3437,4901,2.1,Food was cold
3438,4902,2.2,Excellent service
3439,4903,2.7,Excellent service
3440,4904,1.1,Average experience
3441,4906,1.4,Amazing taste
3442,4908,4.4,Wrong item delivered
3443,4909,4.7,Hot and fresh delivery
3444,4910,1.2,Wrong item delivered
3445,4911,2.2,Average experience
3446,4916,3.3,Food was cold
3447,4917,2.2,Food was cold
3448,4919,1.2,Will order again
3449,4920,2.7,Great food!
3450,4921,2.1,Excellent service
3451,4922,4.0,Food was cold
3452,4923,2.7,Quick delivery
3453,4924,4.9,Excellent service
3454,4927,1.9,Hot and fresh delivery
3455,4928,1.6,Excellent service
3456,4929,1.1,Packaging was poor
3457,4931,1.0,Packaging was poor
3458,4932,4.4,Hot and fresh delivery
3459,4933,1.2,Hot and fresh delivery
3460,4934,4.1,Amazing taste
3461,4936,2.7,Hot and fresh delivery
3462,4937,4.9,Great food!
3463,4939,4.2,Packaging was poor
3464,4941,1.9,Hot and fresh delivery
3465,4943,3.5,Great food!
3466,4944,3.4,Will order again
3467,4945,2.7,Delivery was late
3468,4947,3.4,Will order again
3469,4952,2.1,Hot and fresh delivery
3470,4953,4.2,Will order again
3471,4956,4.1,Best biryani ever
3472,4957,2.7,Packaging was poor
3473,4960,3.3,Food was cold
3474,4961,2.5,Food was cold
3475,4962,3.1,Average experience
3476,4963,3.9,Excellent service
3477,4964,1.5,Excellent service
3478,4965,5.0,Best biryani ever
3479,4966,2.9,Great food!
3480,4967,1.5,Delivery was late
3481,4968,3.3,Best biryani ever
3482,4969,3.6,Packaging was poor
3483,4972,2.8,Average experience
3484,4973,3.6,Quick delivery
3485,4974,4.2,Wrong item delivered
3486,4976,1.9,Excellent service
3487,4978,2.5,Best biryani ever
3488,4979,1.2,Wrong item delivered
3489,4981,1.7,Average experience
3490,4982,3.6,Delivery was late
3491,4983,4.7,Will order again
3492,4984,4.6,Average experience
3493,4985,4.4,Best biryani ever
3494,4986,3.9,Great food!
3495,4987,1.9,Great food!
3496,4988,2.3,Food was cold
3497,4989,3.9,Delivery was late
3498,4991,4.1,Great food!
3499,4992,4.9,Hot and fresh delivery
3500,4993,1.6,Packaging was poor
3501,4996,4.8,Food was cold
3502,4997,3.6,Average experience
3503,4998,4.6,Average experience
3504,5000,2.3,Delivery was late
3505,5002,1.6,Amazing taste
3506,5004,4.3,Quick delivery
3507,5006,3.4,Food was cold
3508,5008,1.9,Packaging was poor
3509,5009,4.0,Excellent service
3510,5010,1.3,Will order again
3511,5011,2.0,Amazing taste
3512,5013,3.9,Packaging was poor
3513,5014,3.9,Best biryani ever
3514,5016,2.9,Amazing taste
3515,5018,1.7,Delivery was late
3516,5020,2.9,Average experience
3517,5022,3.1,Food was cold
3518,5023,1.1,Packaging was poor
3519,5024,4.6,Packaging was poor
3520,5025,1.7,Packaging was poor
3521,5026,3.0,Best biryani ever
3522,5027,3.0,Will order again
3523,5029,4.7,Wrong item delivered
3524,5031,3.7,Excellent service
3525,5033,3.2,Wrong item delivered
3526,5034,4.8,Will order again
3527,5035,4.5,Hot and fresh delivery
3528,5036,1.3,Will order again
3529,5037,3.6,Great food!
3530,5038,1.1,Average experience
3531,5040,4.2,Best biryani ever
3532,5041,4.9,Delivery was late
3533,5043,3.2,Excellent service
3534,5044,4.0,Quick delivery
3535,5045,2.4,Quick delivery
3536,5047,4.3,Food was cold
3537,5051,3.2,Delivery was late
3538,5052,4.7,Delivery was late
3539,5053,1.1,Hot and fresh delivery
3540,5054,2.6,Amazing taste
3541,5056,4.9,Wrong item delivered
3542,5058,4.6,Best biryani ever
3543,5060,4.2,Excellent service
3544,5061,1.3,Amazing taste
3545,5062,2.9,Wrong item delivered
3546,5064,1.9,Quick delivery
3547,5065,2.3,Wrong item delivered
3548,5068,2.2,Great food!
3549,5070,3.4,Quick delivery
3550,5071,2.5,Average experience
3551,5072,3.9,Average experience
3552,5074,3.7,Quick delivery
3553,5075,3.8,Best biryani ever
3554,5076,3.4,Average experience
3555,5077,3.3,Great food!
3556,5078,3.2,Great food!
3557,5079,3.4,Wrong item delivered
3558,5080,4.0,Packaging was poor
3559,5081,2.1,Excellent service
3560,5083,2.8,Will order again
3561,5084,4.6,Wrong item delivered
3562,5086,1.8,Average experience
3563,5089,4.7,Best biryani ever
3564,5090,2.9,Average experience
3565,5091,2.8,Excellent service
3566,5093,4.2,Food was cold
3567,5094,3.6,Best biryani ever
3568,5095,5.0,Quick delivery
3569,5096,4.4,Will order again
3570,5097,2.7,Amazing taste
3571,5098,1.4,Excellent service
3572,5099,1.1,Delivery was late
3573,5101,2.4,Wrong item delivered
3574,5102,1.5,Average experience
3575,5103,1.8,Amazing taste
3576,5104,4.8,Food was cold
3577,5106,1.1,Wrong item delivered
3578,5109,2.6,Will order again
3579,5110,1.1,Packaging was poor
3580,5111,1.1,Best biryani ever
3581,5112,1.1,Packaging was poor
3582,5113,1.4,Hot and fresh delivery
3583,5114,4.3,Food was cold
3584,5117,4.9,Quick delivery
3585,5119,2.6,Amazing taste
3586,5122,3.7,Great food!
3587,5123,1.1,Delivery was late
3588,5125,3.3,Hot and fresh delivery
3589,5127,1.5,Best biryani ever
3590,5129,1.6,Food was cold
3591,5130,1.6,Hot and fresh delivery
3592,5131,3.5,Best biryani ever
3593,5135,1.1,Will order again
3594,5138,2.3,Will order again
3595,5139,2.2,Amazing taste
3596,5142,2.3,Hot and fresh delivery
3597,5143,1.3,Average experience
3598,5144,1.6,Food was cold
3599,5145,3.3,Delivery was late
3600,5146,4.0,Amazing taste
3601,5147,1.7,Excellent service
3602,5148,3.6,Excellent service
3603,5149,2.7,Will order again
3604,5153,2.8,Food was cold
3605,5156,2.6,Will order again
3606,5157,1.2,Food was cold
3607,5158,3.1,Wrong item delivered
3608,5159,2.1,Packaging was poor
3609,5161,1.7,Amazing taste
3610,5162,3.5,Great food!
3611,5164,3.6,Amazing taste
3612,5165,3.9,Delivery was late
3613,5166,1.9,Food was cold
3614,5167,2.8,Packaging was poor
3615,5168,2.0,Average experience
3616,5169,3.4,Food was cold
3617,5170,3.4,Amazing taste
3618,5171,3.9,Packaging was poor
3619,5172,3.6,Packaging was poor
3620,5173,3.4,Excellent service
3621,5176,3.2,Delivery was late
3622,5179,3.9,Quick delivery
3623,5180,3.5,Quick delivery
3624,5181,4.3,Packaging was poor
3625,5182,4.9,Average experience
3626,5184,4.2,Food was cold
3627,5185,2.5,Packaging was poor
3628,5186,1.8,Wrong item delivered
3629,5187,1.9,Will order again
3630,5188,2.5,Excellent service
3631,5190,3.7,Food was cold
3632,5191,2.3,Amazing taste
3633,5193,2.6,Excellent service
3634,5194,3.1,Packaging was poor
3635,5195,3.5,Food was cold
3636,5197,3.3,Delivery was late
3637,5198,4.8,Food was cold
3638,5200,4.5,Excellent service
3639,5201,1.6,Best biryani ever
3640,5202,2.3,Quick delivery
3641,5203,4.2,Great food!
3642,5204,5.0,Delivery was late
3643,5205,1.2,Amazing taste
3644,5206,3.7,Amazing taste
3645,5207,2.9,Food was cold
3646,5209,2.7,Amazing taste
3647,5210,4.4,Average experience
3648,5211,2.0,Excellent service
3649,5212,3.7,Excellent service
3650,5213,1.9,Wrong item delivered
3651,5214,3.6,Will order again
3652,5218,4.7,Delivery was late
3653,5219,3.2,Hot and fresh delivery
3654,5220,3.5,Delivery was late
3655,5221,3.0,Quick delivery
3656,5223,4.8,Will order again
3657,5224,1.8,Wrong item delivered
3658,5226,4.1,Delivery was late
3659,5228,1.6,Amazing taste
3660,5231,2.8,Amazing taste
3661,5234,3.9,Delivery was late
3662,5235,3.6,Amazing taste
3663,5239,4.2,Great food!
3664,5241,1.5,Delivery was late
3665,5242,2.1,Wrong item delivered
3666,5243,3.3,Quick delivery
3667,5244,2.1,Wrong item delivered
3668,5245,3.8,Excellent service
3669,5246,1.4,Delivery was late
3670,5247,4.4,Delivery was late
3671,5248,1.1,Delivery was late
3672,5249,3.4,Packaging was poor
3673,5250,2.1,Excellent service
3674,5251,4.6,Amazing taste
3675,5252,4.2,Quick delivery
3676,5253,1.2,Amazing taste
3677,5254,1.7,Amazing taste
3678,5256,4.4,Hot and fresh delivery
3679,5257,3.2,Will order again
3680,5258,1.8,Best biryani ever
3681,5259,1.7,Best biryani ever
3682,5262,1.2,Excellent service
3683,5263,2.7,Food was cold
3684,5264,3.3,Great food!
3685,5265,1.1,Food was cold
3686,5266,4.9,Wrong item delivered
3687,5267,2.3,Hot and fresh delivery
3688,5268,3.6,Great food!
3689,5269,1.5,Food was cold
3690,5272,4.6,Will order again
3691,5273,1.3,Delivery was late
3692,5274,4.3,Best biryani ever
3693,5275,2.4,Great food!
3694,5276,4.4,Quick delivery
3695,5278,4.4,Amazing taste
3696,5279,2.8,Packaging was poor
3697,5281,2.5,Best biryani ever
3698,5282,2.6,Food was cold
3699,5283,3.4,Will order again
3700,5284,1.3,Great food!
3701,5285,2.9,Will order again
3702,5286,4.0,Best biryani ever
3703,5288,4.1,Amazing taste
3704,5290,2.8,Amazing taste
3705,5292,1.1,Food was cold
3706,5293,2.7,Best biryani ever
3707,5294,3.1,Great food!
3708,5295,2.6,Amazing taste
3709,5296,3.9,Quick delivery
3710,5297,3.8,Best biryani ever
3711,5301,4.0,Amazing taste
3712,5303,2.7,Great food!
3713,5304,4.3,Hot and fresh delivery
3714,5306,1.4,Delivery was late
3715,5312,3.0,Will order again
3716,5313,4.3,Great food!
3717,5314,1.8,Excellent service
3718,5315,4.8,Great food!
3719,5316,4.0,Average experience
3720,5318,2.9,Excellent service
3721,5319,2.6,Quick delivery
3722,5320,1.4,Will order again
3723,5322,4.3,Amazing taste
3724,5323,3.5,Best biryani ever
3725,5324,2.0,Best biryani ever
3726,5325,2.1,Average experience
3727,5326,2.6,Quick delivery
3728,5329,2.1,Will order again
3729,5330,1.9,Hot and fresh delivery
3730,5334,3.2,Amazing taste
3731,5335,3.2,Will order again
3732,5336,3.6,Food was cold
3733,5338,3.7,Delivery was late
3734,5341,3.1,Hot and fresh delivery
3735,5343,2.2,Packaging was poor
3736,5344,4.4,Best biryani ever
3737,5345,4.5,Quick delivery
3738,5346,1.6,Excellent service
3739,5347,3.2,Food was cold
3740,5348,1.4,Wrong item delivered
3741,5349,2.5,Food was cold
3742,5350,1.5,Quick delivery
3743,5352,1.2,Food was cold
3744,5353,2.5,Wrong item delivered
3745,5354,4.8,Amazing taste
3746,5355,2.8,Best biryani ever
3747,5356,4.3,Wrong item delivered
3748,5361,1.1,Will order again
3749,5362,5.0,Excellent service
3750,5364,3.1,Best biryani ever
3751,5366,1.6,Packaging was poor
3752,5367,1.7,Amazing taste
3753,5368,4.1,Amazing taste
3754,5370,1.7,Food was cold
3755,5373,2.0,Delivery was late
3756,5374,3.6,Food was cold
3757,5376,1.7,Average experience
3758,5377,1.8,Excellent service
3759,5378,1.5,Average experience
3760,5379,2.7,Wrong item delivered
3761,5380,2.8,Wrong item delivered
3762,5383,4.5,Great food!
3763,5384,4.5,Wrong item delivered
3764,5386,3.5,Hot and fresh delivery
3765,5387,3.6,Packaging was poor
3766,5389,1.7,Excellent service
3767,5391,1.1,Wrong item delivered
3768,5392,3.8,Wrong item delivered
3769,5393,3.1,Best biryani ever
3770,5394,3.1,Amazing taste
3771,5397,3.7,Packaging was poor
3772,5399,2.3,Excellent service
3773,5400,3.8,Quick delivery
3774,5401,1.9,Packaging was poor
3775,5402,3.1,Will order again
3776,5404,4.6,Quick delivery
3777,5405,3.5,Great food!
3778,5406,3.0,Delivery was late
3779,5407,3.6,Food was cold
3780,5408,1.7,Hot and fresh delivery
3781,5409,1.5,Wrong item delivered
3782,5410,2.3,Excellent service
3783,5411,2.7,Will order again
3784,5412,3.7,Hot and fresh delivery
3785,5414,2.9,Wrong item delivered
3786,5415,3.2,Average experience
3787,5417,2.6,Great food!
3788,5418,2.4,Delivery was late
3789,5419,3.9,Best biryani ever
3790,5420,2.8,Average experience
3791,5421,4.4,Hot and fresh delivery
3792,5423,3.2,Amazing taste
3793,5424,4.2,Will order again
3794,5425,1.8,Hot and fresh delivery
3795,5426,4.9,Packaging was poor
3796,5429,3.8,Wrong item delivered
3797,5430,1.9,Delivery was late
3798,5431,1.2,Hot and fresh delivery
3799,5433,2.3,Packaging was poor
3800,5434,2.5,Average experience
3801,5436,2.6,Great food!
3802,5437,1.5,Hot and fresh delivery
3803,5439,1.6,Wrong item delivered
3804,5440,3.6,Excellent service
3805,5441,2.7,Hot and fresh delivery
3806,5442,3.9,Wrong item delivered
3807,5443,3.1,Delivery was late
3808,5444,2.4,Best biryani ever
3809,5445,1.4,Will order again
3810,5447,2.3,Average experience
3811,5448,3.7,Hot and fresh delivery
3812,5449,1.3,Best biryani ever
3813,5450,3.4,Average experience
3814,5451,4.6,Food was cold
3815,5453,1.5,Quick delivery
3816,5455,1.1,Delivery was late
3817,5456,2.3,Packaging was poor
3818,5457,2.2,Hot and fresh delivery
3819,5458,1.4,Average experience
3820,5459,1.2,Will order again
3821,5460,4.6,Hot and fresh delivery
3822,5461,4.9,Wrong item delivered
3823,5462,4.0,Excellent service
3824,5463,1.2,Great food!
3825,5465,4.9,Packaging was poor
3826,5466,3.2,Great food!
3827,5468,3.4,Packaging was poor
3828,5469,2.8,Amazing taste
3829,5471,4.6,Hot and fresh delivery
3830,5472,1.4,Will order again
3831,5473,4.5,Best biryani ever
3832,5475,4.9,Packaging was poor
3833,5476,3.7,Great food!
3834,5478,4.6,Quick delivery
3835,5479,1.3,Amazing taste
3836,5480,1.3,Packaging was poor
3837,5482,4.0,Great food!
3838,5483,4.3,Amazing taste
3839,5484,2.7,Average experience
3840,5485,1.5,Delivery was late
3841,5486,3.2,Excellent service
3842,5487,3.0,Hot and fresh delivery
3843,5488,2.0,Packaging was poor
3844,5490,3.5,Wrong item delivered
3845,5491,4.1,Best biryani ever
3846,5492,4.5,Food was cold
3847,5493,2.5,Packaging was poor
3848,5495,1.4,Will order again
3849,5496,4.4,Wrong item delivered
3850,5497,3.0,Great food!
3851,5499,3.0,Average experience
3852,5500,3.6,Quick delivery
3853,5501,2.2,Great food!
3854,5502,1.9,Best biryani ever
3855,5504,4.7,Great food!
3856,5505,2.5,Wrong item delivered
3857,5506,3.7,Quick delivery
3858,5507,2.0,Packaging was poor
3859,5508,3.8,Hot and fresh delivery
3860,5509,3.7,Hot and fresh delivery
3861,5510,1.1,Best biryani ever
3862,5512,1.6,Average experience
3863,5513,1.6,Wrong item delivered
3864,5514,2.7,Hot and fresh delivery
3865,5515,1.5,Amazing taste
3866,5516,4.0,Amazing taste
3867,5517,5.0,Average experience
3868,5519,2.1,Wrong item delivered
3869,5520,1.7,Wrong item delivered
3870,5521,2.8,Wrong item delivered
3871,5523,1.5,Will order again
3872,5524,3.6,Hot and fresh delivery
3873,5525,4.7,Great food!
3874,5526,1.8,Packaging was poor
3875,5527,1.6,Excellent service
3876,5528,1.3,Excellent service
3877,5530,1.2,Great food!
3878,5531,2.9,Amazing taste
3879,5533,2.1,Average experience
3880,5534,1.4,Great food!
3881,5535,4.4,Delivery was late
3882,5537,4.1,Packaging was poor
3883,5538,1.9,Delivery was late
3884,5539,1.6,Amazing taste
3885,5542,1.1,Hot and fresh delivery
3886,5543,1.2,Food was cold
3887,5544,4.1,Will order again
3888,5545,1.9,Packaging was poor
3889,5546,3.0,Wrong item delivered
3890,5548,4.6,Amazing taste
3891,5550,4.5,Delivery was late
3892,5552,2.0,Wrong item delivered
3893,5553,1.8,Delivery was late
3894,5554,2.0,Average experience
3895,5555,1.4,Best biryani ever
3896,5556,2.0,Hot and fresh delivery
3897,5557,3.6,Great food!
3898,5558,3.0,Will order again
3899,5559,4.0,Average experience
3900,5560,1.2,Delivery was late
3901,5562,1.6,Will order again
3902,5563,3.0,Best biryani ever
3903,5564,2.9,Average experience
3904,5566,3.4,Delivery was late
3905,5567,2.1,Excellent service
3906,5568,4.6,Excellent service
3907,5569,2.0,Hot and fresh delivery
3908,5570,2.0,Amazing taste
3909,5572,2.1,Will order again
3910,5573,3.1,Best biryani ever
3911,5574,4.6,Quick delivery
3912,5575,4.9,Great food!
3913,5576,2.1,Great food!
3914,5577,1.3,Hot and fresh delivery
3915,5580,1.0,Average experience
3916,5581,3.5,Wrong item delivered
3917,5582,3.0,Best biryani ever
3918,5583,4.3,Best biryani ever
3919,5585,2.7,Wrong item delivered
3920,5586,2.5,Amazing taste
3921,5587,4.1,Wrong item delivered
3922,5588,4.4,Quick delivery
3923,5589,2.9,Packaging was poor
3924,5591,1.3,Food was cold
3925,5592,3.4,Great food!
3926,5593,1.4,Delivery was late
3927,5594,1.9,Delivery was late
3928,5596,1.1,Best biryani ever
3929,5598,1.1,Food was cold
3930,5599,4.9,Amazing taste
3931,5600,2.8,Average experience
3932,5603,3.8,Excellent service
3933,5604,3.6,Amazing taste
3934,5605,2.6,Food was cold
3935,5606,4.3,Wrong item delivered
3936,5607,4.1,Hot and fresh delivery
3937,5609,2.0,Hot and fresh delivery
3938,5611,2.2,Hot and fresh delivery
3939,5612,2.7,Wrong item delivered
3940,5614,4.4,Packaging was poor
3941,5615,1.0,Hot and fresh delivery
3942,5616,4.4,Best biryani ever
3943,5617,2.5,Delivery was late
3944,5618,2.0,Hot and fresh delivery
3945,5619,3.4,Average experience
3946,5621,4.5,Packaging was poor
3947,5622,1.8,Will order again
3948,5623,4.5,Quick delivery
3949,5624,4.2,Will order again
3950,5627,3.7,Will order again
3951,5630,4.2,Quick delivery
3952,5631,3.4,Delivery was late
3953,5634,2.8,Great food!
3954,5635,1.7,Average experience
3955,5636,4.9,Average experience
3956,5637,4.1,Packaging was poor
3957,5638,4.0,Delivery was late
3958,5641,4.8,Great food!
3959,5645,2.8,Excellent service
3960,5646,4.1,Amazing taste
3961,5649,4.2,Food was cold
3962,5650,2.3,Quick delivery
3963,5651,4.4,Will order again
3964,5652,2.9,Great food!
3965,5653,1.4,Food was cold
3966,5654,3.7,Average experience
3967,5655,2.3,Will order again
3968,5656,2.5,Will order again
3969,5657,3.7,Quick delivery
3970,5659,2.3,Quick delivery
3971,5661,2.1,Average experience
3972,5662,3.8,Food was cold
3973,5663,4.7,Best biryani ever
3974,5664,3.9,Packaging was poor
3975,5665,1.7,Excellent service
3976,5666,1.4,Average experience
3977,5667,2.7,Amazing taste
3978,5669,4.0,Hot and fresh delivery
3979,5670,4.4,Average experience
3980,5672,1.3,Great food!
3981,5673,2.6,Packaging was poor
3982,5674,2.9,Great food!
3983,5675,1.2,Excellent service
3984,5676,2.1,Excellent service
3985,5678,4.8,Packaging was poor
3986,5679,3.7,Quick delivery
3987,5682,2.5,Hot and fresh delivery
3988,5683,4.5,Packaging was poor
3989,5685,1.3,Best biryani ever
3990,5686,3.3,Average experience
3991,5687,1.6,Best biryani ever
3992,5688,4.2,Quick delivery
3993,5689,2.2,Hot and fresh delivery
3994,5690,2.8,Average experience
3995,5692,3.9,Delivery was late
3996,5693,4.7,Will order again
3997,5694,3.7,Hot and fresh delivery
3998,5695,2.4,Delivery was late
3999,5697,2.1,Quick delivery
4000,5698,3.8,Quick delivery
4001,5699,4.1,Great food!
4002,5700,1.7,Average experience
4003,5701,4.3,Will order again
4004,5702,2.9,Will order again
4005,5704,1.1,Delivery was late
4006,5707,2.8,Food was cold
4007,5708,4.4,Amazing taste
4008,5709,2.1,Wrong item delivered
4009,5710,4.9,Quick delivery
4010,5712,1.7,Will order again
4011,5713,2.0,Wrong item delivered
4012,5714,3.4,Quick delivery
4013,5715,3.4,Packaging was poor
4014,5716,1.3,Amazing taste
4015,5718,2.6,Quick delivery
4016,5719,4.7,Quick delivery
4017,5722,4.6,Packaging was poor
4018,5724,3.4,Quick delivery
4019,5725,2.7,Wrong item delivered
4020,5726,1.7,Food was cold
4021,5727,1.3,Food was cold
4022,5729,4.3,Quick delivery
4023,5730,4.0,Amazing taste
4024,5732,4.2,Packaging was poor
4025,5734,2.5,Food was cold
4026,5736,2.4,Quick delivery
4027,5737,3.2,Average experience
4028,5738,4.2,Food was cold
4029,5740,2.0,Delivery was late
4030,5741,3.0,Amazing taste
4031,5742,3.6,Best biryani ever
4032,5744,3.1,Great food!
4033,5745,4.6,Delivery was late
4034,5746,3.7,Best biryani ever
4035,5748,1.1,Hot and fresh delivery
4036,5750,2.4,Hot and fresh delivery
4037,5751,2.9,Food was cold
4038,5752,3.4,Great food!
4039,5753,4.0,Excellent service
4040,5755,4.0,Great food!
4041,5757,3.0,Quick delivery
4042,5758,3.4,Amazing taste
4043,5759,1.2,Wrong item delivered
4044,5760,2.7,Will order again
4045,5762,2.5,Excellent service
4046,5763,2.2,Amazing taste
4047,5764,5.0,Hot and fresh delivery
4048,5765,1.7,Average experience
4049,5768,2.3,Amazing taste
4050,5769,3.8,Food was cold
4051,5770,4.7,Average experience
4052,5771,4.8,Delivery was late
4053,5772,2.2,Delivery was late
4054,5773,2.8,Average experience
4055,5774,3.5,Packaging was poor
4056,5776,2.8,Wrong item delivered
4057,5777,3.4,Quick delivery
4058,5778,2.6,Amazing taste
4059,5780,2.8,Food was cold
4060,5781,4.9,Will order again
4061,5783,4.7,Delivery was late
4062,5784,3.9,Average experience
4063,5788,2.6,Amazing taste
4064,5789,3.0,Excellent service
4065,5790,4.4,Wrong item delivered
4066,5792,3.7,Amazing taste
4067,5793,3.6,Great food!
4068,5794,2.0,Hot and fresh delivery
4069,5795,3.7,Will order again
4070,5797,1.3,Delivery was late
4071,5798,2.8,Amazing taste
4072,5799,4.2,Best biryani ever
4073,5800,3.9,Quick delivery
4074,5803,4.4,Wrong item delivered
4075,5805,1.5,Best biryani ever
4076,5806,2.7,Food was cold
4077,5807,3.9,Will order again
4078,5808,1.3,Wrong item delivered
4079,5809,4.3,Excellent service
4080,5812,2.0,Great food!
4081,5813,4.8,Delivery was late
4082,5814,3.9,Great food!
4083,5817,1.6,Hot and fresh delivery
4084,5819,3.3,Packaging was poor
4085,5820,2.4,Amazing taste
4086,5822,4.2,Delivery was late
4087,5824,4.2,Excellent service
4088,5826,2.6,Quick delivery
4089,5827,1.9,Best biryani ever
4090,5828,1.6,Wrong item delivered
4091,5829,1.8,Great food!
4092,5830,2.0,Excellent service
4093,5831,1.4,Average experience
4094,5833,2.0,Best biryani ever
4095,5834,4.9,Will order again
4096,5837,4.2,Excellent service
4097,5839,4.0,Average experience
4098,5840,4.4,Amazing taste
4099,5843,1.1,Excellent service
4100,5844,1.1,Wrong item delivered
4101,5845,2.5,Food was cold
4102,5846,1.3,Average experience
4103,5847,3.7,Hot and fresh delivery
4104,5848,2.5,Hot and fresh delivery
4105,5849,3.4,Average experience
4106,5853,1.4,Amazing taste
4107,5855,2.0,Will order again
4108,5856,2.6,Best biryani ever
4109,5858,3.6,Great food!
4110,5859,4.0,Great food!
4111,5860,4.8,Hot and fresh delivery
4112,5861,2.6,Hot and fresh delivery
4113,5864,1.0,Great food!
4114,5865,1.1,Delivery was late
4115,5866,4.1,Food was cold
4116,5867,1.8,Food was cold
4117,5868,2.2,Wrong item delivered
4118,5870,1.1,Packaging was poor
4119,5871,2.9,Delivery was late
4120,5873,1.2,Hot and fresh delivery
4121,5874,3.6,Delivery was late
4122,5875,3.3,Best biryani ever
4123,5876,1.8,Wrong item delivered
4124,5879,4.9,Great food!
4125,5880,4.8,Best biryani ever
4126,5882,2.4,Great food!
4127,5883,2.3,Will order again
4128,5884,1.7,Wrong item delivered
4129,5885,3.7,Wrong item delivered
4130,5886,2.5,Wrong item delivered
4131,5887,3.0,Food was cold
4132,5888,3.4,Hot and fresh delivery
4133,5890,4.8,Packaging was poor
4134,5892,4.9,Average experience
4135,5893,2.7,Best biryani ever
4136,5895,4.8,Wrong item delivered
4137,5897,2.1,Packaging was poor
4138,5899,3.1,Food was cold
4139,5900,1.4,Packaging was poor
4140,5902,4.3,Great food!
4141,5903,2.0,Average experience
4142,5905,4.1,Wrong item delivered
4143,5908,1.2,Excellent service
4144,5909,3.7,Amazing taste
4145,5911,3.2,Delivery was late
4146,5912,2.0,Wrong item delivered
4147,5913,4.5,Best biryani ever
4148,5914,1.5,Best biryani ever
4149,5915,2.0,Excellent service
4150,5916,4.1,Quick delivery
4151,5917,3.1,Excellent service
4152,5919,4.5,Will order again
4153,5920,2.3,Quick delivery
4154,5921,4.8,Quick delivery
4155,5922,2.2,Excellent service
4156,5924,4.4,Great food!
4157,5925,4.2,Quick delivery
4158,5926,3.0,Quick delivery
4159,5933,1.8,Best biryani ever
4160,5934,1.1,Best biryani ever
4161,5935,2.5,Will order again
4162,5937,2.9,Will order again
4163,5938,2.8,Food was cold
4164,5939,3.3,Delivery was late
4165,5940,2.9,Delivery was late
4166,5941,1.1,Best biryani ever
4167,5943,2.0,Quick delivery
4168,5944,4.4,Great food!
4169,5945,3.8,Excellent service
4170,5946,3.0,Quick delivery
4171,5947,2.0,Best biryani ever
4172,5948,3.4,Food was cold
4173,5949,1.3,Quick delivery
4174,5950,4.0,Will order again
4175,5951,1.3,Best biryani ever
4176,5952,1.4,Average experience
4177,5953,3.9,Best biryani ever
4178,5954,3.1,Excellent service
4179,5955,2.2,Amazing taste
4180,5956,3.2,Packaging was poor
4181,5957,4.2,Will order again
4182,5958,2.1,Will order again
4183,5959,2.2,Food was cold
4184,5960,3.5,Will order again
4185,5961,3.5,Packaging was poor
4186,5962,3.4,Packaging was poor
4187,5963,1.5,Delivery was late
4188,5969,2.5,Food was cold
4189,5970,1.4,Amazing taste
4190,5971,3.9,Wrong item delivered
4191,5972,2.8,Delivery was late
4192,5973,4.7,Wrong item delivered
4193,5975,2.3,Delivery was late
4194,5977,2.1,Excellent service
4195,5978,2.0,Great food!
4196,5979,3.9,Delivery was late
4197,5980,4.1,Best biryani ever
4198,5983,4.8,Average experience
4199,5985,4.7,Delivery was late
4200,5987,4.4,Wrong item delivered
4201,5989,4.2,Excellent service
4202,5990,4.4,Will order again
4203,5991,2.7,Excellent service
4204,5992,3.9,Hot and fresh delivery
4205,5993,2.4,Great food!
4206,5995,2.8,Amazing taste
4207,5996,3.9,Amazing taste
4208,5997,1.2,Quick delivery
4209,5998,2.1,Food was cold
4210,5999,2.6,Best biryani ever
4211,6000,2.0,Amazing taste
4212,6002,3.9,Will order again
4213,6003,3.3,Excellent service
4214,6005,2.1,Will order again
4215,6006,2.6,Quick delivery
4216,6011,2.1,Packaging was poor
4217,6013,1.2,Wrong item delivered
4218,6014,3.3,Delivery was late
4219,6015,4.0,Wrong item delivered
4220,6016,1.9,Delivery was late
4221,6017,3.4,Average experience
4222,6018,4.5,Excellent service
4223,6021,2.0,Packaging was poor
4224,6022,1.7,Quick delivery
4225,6023,2.0,Hot and fresh delivery
4226,6024,3.9,Average experience
4227,6025,3.6,Wrong item delivered
4228,6026,3.7,Will order again
